split,problem_id,candidate_id,loop,source_model,correct_label,label_source,initial_bucket,pos_neg,source_file,leakage_risk,note
openthoughts114k-codeforces-nonsat1093,cf-00952,sh7::loop2::2,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh7/ck/cf_se16_sh7_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-01093,sh7::loop1::0,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh7/ck/cf_se16_sh7_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01093,sh7::loop1::2,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh7/ck/cf_se16_sh7_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01093,sh7::loop1::11,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh7/ck/cf_se16_sh7_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01193,sh7::loop2::3,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh7/ck/cf_se16_sh7_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-01193,sh7::loop2::10,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh7/ck/cf_se16_sh7_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-01193,sh7::loop2::11,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh7/ck/cf_se16_sh7_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-01193,sh7::loop2::14,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh7/ck/cf_se16_sh7_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-01392,sh7::loop2::13,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh7/ck/cf_se16_sh7_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00058,sh8::loop1::12,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00290,sh8::loop1::6,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00611,sh8::loop2::9,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00713,sh8::loop1::6,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01082,sh8::loop1::2,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01082,sh8::loop1::14,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01182,sh8::loop1::10,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01483,sh8::loop1::3,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01483,sh8::loop1::6,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01483,sh8::loop1::15,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/sh8/ck/cf_se16_sh8_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00890,redo_sh0::loop2::2,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh0/ck/cf_se16_redo_sh0_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-01373,redo_sh0::loop1::3,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh0/ck/cf_se16_redo_sh0_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01373,redo_sh0::loop1::7,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh0/ck/cf_se16_redo_sh0_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01373,redo_sh0::loop1::14,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh0/ck/cf_se16_redo_sh0_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01373,redo_sh0::loop1::15,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh0/ck/cf_se16_redo_sh0_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00640,redo_sh0::loop1::9,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh0/ck/cf_se16_redo_sh0_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00640,redo_sh0::loop1::13,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh0/ck/cf_se16_redo_sh0_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00640,redo_sh0::loop1::15,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh0/ck/cf_se16_redo_sh0_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00880,redo_sh0::loop2::5,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh0/ck/cf_se16_redo_sh0_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00010,redo_sh1::loop2::8,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh1/ck/cf_se16_redo_sh1_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00739,redo_sh1::loop1::1,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh1/ck/cf_se16_redo_sh1_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00343,redo_sh2::loop1::10,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::0,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::1,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::2,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::3,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::4,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::5,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::6,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::7,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::8,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::9,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::10,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::11,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::12,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::13,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::14,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00759,redo_sh2::loop2::15,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00842,redo_sh2::loop1::5,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00842,redo_sh2::loop1::12,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01558,redo_sh2::loop1::13,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01558,redo_sh2::loop1::14,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00984,redo_sh2::loop2::0,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00984,redo_sh2::loop2::6,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00984,redo_sh2::loop2::8,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00984,redo_sh2::loop2::11,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00984,redo_sh2::loop2::13,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00984,redo_sh2::loop2::14,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh2/ck/cf_se16_redo_sh2_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00185,redo_sh3::loop1::10,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh3/ck/cf_se16_redo_sh3_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00541,redo_sh4::loop2::5,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh4/ck/cf_se16_redo_sh4_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00541,redo_sh4::loop2::6,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh4/ck/cf_se16_redo_sh4_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
openthoughts114k-codeforces-nonsat1093,cf-00786,redo_sh4::loop1::0,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh4/ck/cf_se16_redo_sh4_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00786,redo_sh4::loop1::9,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh4/ck/cf_se16_redo_sh4_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01106,redo_sh4::loop1::2,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh4/ck/cf_se16_redo_sh4_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01106,redo_sh4::loop1::5,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh4/ck/cf_se16_redo_sh4_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01010,redo_sh4::loop1::15,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh4/ck/cf_se16_redo_sh4_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-01415,redo_sh4::loop1::2,1,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh4/ck/cf_se16_redo_sh4_loop1.json,low(oracle-train-side-only),chain step 1/1 (first solved at loop1)
openthoughts114k-codeforces-nonsat1093,cf-00224,redo_sh5::loop2::6,2,Qwen/Qwen3-4B,True,oracle,0,positive,outputs/openthoughts114k_codeforces_full_datagen/se16/redo_sh5/ck/cf_se16_redo_sh5_loop2.json,low(oracle-train-side-only),chain step 2/2 (first solved at loop2)
